variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,128,256,32,4,2,1,5.07946,13.529,
B,128,256,32,4,4,1,8.34679,8.233,
B,128,256,32,4,8,1,16.64474,4.129,
B,128,256,32,8,2,1,8.32264,8.257,
B,128,256,32,8,4,1,15.96135,4.305,
B,128,256,32,8,8,1,31.95605,2.150,
B,128,256,64,2,2,1,19.84746,3.462,
B,128,256,64,2,4,1,13.56981,5.064,
B,128,256,64,2,8,1,27.43759,2.505,
B,128,256,64,4,2,1,13.24945,5.187,
B,128,256,64,4,4,1,13.17610,5.215,
B,128,256,64,4,8,1,26.27123,2.616,
B,128,256,64,8,2,1,13.18391,5.212,
B,128,256,64,8,4,1,25.28048,2.718,
B,128,256,64,8,8,1,50.44089,1.362,
B,256,64,32,2,2,1,1.50180,45.758,
B,256,64,32,2,4,1,2.44110,28.151,
B,256,64,32,2,8,1,4.21976,16.285,
B,256,64,32,4,2,1,1.87633,36.624,
B,256,64,32,4,4,1,1.95560,35.140,
B,256,64,32,4,8,1,3.45521,19.889,
B,256,64,32,8,2,1,1.85650,37.016,
B,256,64,32,8,4,1,3.37129,20.384,
B,256,64,32,8,8,1,6.37844,10.774,
B,256,64,64,2,2,1,1.44953,47.408,
B,256,64,64,2,4,1,2.17586,31.583,
B,256,64,64,2,8,1,3.77862,18.186,
B,256,64,64,4,2,1,1.77921,38.624,
B,256,64,64,4,4,1,1.80704,38.029,
B,256,64,64,4,8,1,2.85644,24.058,
B,256,64,64,8,2,1,1.68257,40.842,
B,256,64,64,8,4,1,2.72289,25.238,
B,256,64,64,8,8,1,5.16825,13.296,
B,256,128,32,2,2,1,6.69646,10.262,
B,256,128,32,2,4,1,6.02532,11.405,
B,256,128,32,2,8,1,10.76429,6.384,
B,256,128,32,4,2,1,6.08448,11.294,
B,256,128,32,4,4,1,10.78513,6.372,
B,256,128,32,4,8,1,21.04505,3.265,
B,256,128,32,8,2,1,10.74991,6.393,
B,256,128,32,8,4,1,21.01220,3.270,
B,256,128,32,8,8,1,41.73167,1.647,
B,256,128,64,2,2,1,15.31723,4.486,
B,256,128,64,2,4,1,9.52159,7.217,
B,256,128,64,2,8,1,11.92673,5.762,
B,256,128,64,4,2,1,8.83146,7.781,
B,256,128,64,4,4,1,11.65488,5.896,
B,256,128,64,4,8,1,23.38627,2.938,
B,256,128,64,8,2,1,11.69552,5.876,
B,256,128,64,8,4,1,21.66382,3.172,
B,256,128,64,8,8,1,48.08812,1.429,
