variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,128,256,64,4,4,1,25.65688,0.670,
B,128,256,64,4,8,1,51.02551,0.337,
B,128,256,64,8,2,1,25.26773,0.680,
B,128,256,64,8,4,1,46.21865,0.372,
B,128,256,64,8,8,1,91.95098,0.187,
B,256,64,32,2,2,1,0.90255,19.035,
B,256,64,32,2,4,1,1.64968,10.414,
B,256,64,32,2,8,1,3.12598,5.496,
B,256,64,32,4,2,1,1.64852,10.421,
B,256,64,32,4,4,1,3.11315,5.518,
B,256,64,32,4,8,1,5.99266,2.867,
B,256,64,32,8,2,1,3.14646,5.460,
B,256,64,32,8,4,1,6.13700,2.799,
B,256,64,32,8,8,1,11.95989,1.436,
B,256,64,64,2,2,1,0.89174,19.266,
B,256,64,64,2,4,1,1.45177,11.834,
B,256,64,64,2,8,1,2.58876,6.636,
B,256,64,64,4,2,1,1.52089,11.296,
B,256,64,64,4,4,1,2.62288,6.550,
B,256,64,64,4,8,1,4.97738,3.452,
B,256,64,64,8,2,1,2.67520,6.422,
B,256,64,64,8,4,1,5.04164,3.408,
B,256,64,64,8,8,1,9.50573,1.807,
B,256,128,32,2,2,1,5.29988,3.242,
B,256,128,32,2,4,1,10.51618,1.634,
B,256,128,32,2,8,1,21.14848,0.812,
B,256,128,32,4,2,1,10.59827,1.621,
B,256,128,32,4,4,1,21.18239,0.811,
B,256,128,32,4,8,1,38.90035,0.442,
B,256,128,32,8,2,1,21.12646,0.813,
B,256,128,32,8,4,1,42.19019,0.407,
B,256,128,32,8,8,1,77.85011,0.221,
B,256,128,64,2,2,1,5.50031,3.123,
B,256,128,64,2,4,1,10.77047,1.595,
B,256,128,64,2,8,1,25.39971,0.676,
B,256,128,64,4,2,1,10.98784,1.564,
B,256,128,64,4,4,1,21.72423,0.791,
B,256,128,64,4,8,1,39.67932,0.433,
B,256,128,64,8,2,1,21.57552,0.796,
B,256,128,64,8,4,1,42.92801,0.400,
B,256,128,64,8,8,1,78.14912,0.220,
