variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,128,128,64,2,2,1,1.22574,56.064,
B,128,128,64,2,4,1,1.90225,36.125,
B,128,128,64,2,8,1,2.81346,24.425,
B,128,128,64,4,2,1,1.81653,37.830,
B,128,128,64,4,4,1,1.57047,43.757,
B,128,128,64,4,8,1,3.28660,20.909,
B,128,128,64,8,2,1,1.50577,45.637,
B,128,128,64,8,4,1,2.67809,25.660,
B,128,128,64,8,8,1,5.19683,13.223,
B,128,256,32,2,2,1,5.88697,11.673,
B,128,256,32,2,4,1,5.03802,13.640,
B,128,256,32,2,8,1,10.25269,6.703,
B,128,256,32,4,2,1,5.06073,13.579,
B,128,256,32,4,4,1,8.39919,8.182,
B,128,256,32,4,8,1,16.75457,4.102,
B,128,256,32,8,2,1,8.42000,8.161,
B,128,256,32,8,4,1,16.18250,4.247,
B,128,256,32,8,8,1,32.28581,2.128,
B,128,256,64,2,2,1,19.34387,3.553,
B,128,256,64,2,4,1,14.29838,4.806,
B,128,256,64,2,8,1,28.28486,2.430,
B,128,256,64,4,2,1,14.12849,4.864,
B,128,256,64,4,4,1,15.05419,4.565,
B,128,256,64,4,8,1,32.65855,2.104,
B,128,256,64,8,2,1,13.33417,5.154,
B,128,256,64,8,4,1,25.43986,2.701,
B,128,256,64,8,8,1,51.18495,1.343,
B,256,64,32,2,2,1,1.86043,36.937,
B,256,64,32,2,4,1,2.38731,28.785,
B,256,64,32,2,8,1,3.58460,19.171,
B,256,64,32,4,2,1,2.27748,30.173,
B,256,64,32,4,4,1,1.99419,34.460,
B,256,64,32,4,8,1,3.92590,17.504,
B,256,64,32,8,2,1,1.89767,36.212,
B,256,64,32,8,4,1,3.39488,20.242,
B,256,64,32,8,8,1,7.35796,9.339,
B,256,64,64,2,2,1,1.48963,46.132,
B,256,64,64,2,4,1,2.40784,28.540,
B,256,64,64,2,8,1,2.96869,23.148,
B,256,64,64,4,2,1,1.78552,38.487,
B,256,64,64,4,4,1,1.90106,36.148,
B,256,64,64,4,8,1,3.15294,21.795,
B,256,64,64,8,2,1,1.82592,37.636,
B,256,64,64,8,4,1,2.88428,23.825,
B,256,64,64,8,8,1,5.15102,13.341,
B,256,128,32,2,2,1,6.77126,10.149,
B,256,128,32,2,4,1,6.07303,11.316,
B,256,128,32,2,8,1,10.87284,6.320,
B,256,128,32,4,2,1,6.08377,11.296,
B,256,128,32,4,4,1,10.78748,6.370,
