variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,64,128,128,8,8,1,27.33943,0.658,
B,64,256,32,2,2,1,11.24474,1.601,
B,64,256,32,2,4,1,10.84501,1.660,
B,64,256,32,2,8,1,16.98652,1.060,
B,64,256,32,4,2,1,11.03584,1.631,
B,64,256,32,4,4,1,12.89177,1.396,
B,64,256,32,4,8,1,21.73220,0.828,
B,64,256,32,8,2,1,13.31140,1.352,
B,64,256,32,8,4,1,21.52397,0.836,
B,64,256,32,8,8,1,48.16043,0.374,
B,64,256,64,2,2,1,15.99601,1.125,
B,64,256,64,2,4,1,11.05287,1.629,
B,64,256,64,2,8,1,17.06969,1.055,
B,64,256,64,4,2,1,15.44387,1.166,
B,64,256,64,4,4,1,11.01005,1.635,
B,64,256,64,4,8,1,21.53728,0.836,
B,64,256,64,8,2,1,15.57300,1.156,
B,64,256,64,8,4,1,21.37256,0.842,
B,64,256,64,8,8,1,42.31296,0.425,
B,128,64,32,2,2,1,6.63536,2.713,
B,128,64,32,2,4,1,6.93457,2.596,
B,128,64,32,2,8,1,7.14872,2.518,
B,128,64,32,4,2,1,7.06639,2.547,
B,128,64,32,4,4,1,7.69711,2.339,
B,128,64,32,4,8,1,7.71756,2.332,
B,128,64,32,8,2,1,9.14837,1.968,
B,128,64,32,8,4,1,9.61013,1.873,
B,128,64,32,8,8,1,14.22951,1.265,
B,128,64,64,2,2,1,14.58736,1.234,
B,128,64,64,2,4,1,9.52768,1.889,
B,128,64,64,2,8,1,8.99200,2.002,
B,128,64,64,4,2,1,13.56832,1.327,
B,128,64,64,4,4,1,11.42151,1.576,
B,128,64,64,4,8,1,11.84549,1.520,
B,128,64,64,8,2,1,16.36613,1.100,
B,128,64,64,8,4,1,14.92861,1.206,
B,128,64,64,8,8,1,22.24728,0.809,
B,128,64,128,2,2,1,10.56750,1.703,
B,128,64,128,2,4,1,15.83458,1.137,
B,128,64,128,2,8,1,17.24974,1.043,
B,128,64,128,4,2,1,13.90959,1.294,
B,128,64,128,4,4,1,14.91634,1.207,
B,128,64,128,4,8,1,15.44034,1.166,
B,128,64,128,8,2,1,16.07216,1.120,
B,128,64,128,8,4,1,19.83099,0.908,
B,128,64,128,8,8,1,28.19157,0.638,
B,128,128,32,2,2,1,6.69633,2.688,
B,128,128,32,2,4,1,7.18672,2.505,
B,128,128,32,2,8,1,7.11140,2.531,
B,128,128,32,4,2,1,7.11926,2.528,
B,128,128,32,4,4,1,6.97489,2.581,
B,128,128,32,4,8,1,13.73405,1.311,
B,128,128,32,8,2,1,9.38659,1.918,
B,128,128,32,8,4,1,12.58233,1.431,
B,128,128,32,8,8,1,22.53225,0.799,
B,128,128,64,2,2,1,9.77301,1.842,
B,128,128,64,2,4,1,7.83187,2.298,
B,128,128,64,2,8,1,7.70253,2.337,
B,128,128,64,4,2,1,10.62679,1.694,
B,128,128,64,4,4,1,7.71664,2.333,
B,128,128,64,4,8,1,15.38132,1.170,
B,128,128,64,8,2,1,14.26182,1.262,
B,128,128,64,8,4,1,14.05474,1.281,
B,128,128,64,8,8,1,24.14814,0.745,
B,128,256,32,2,2,1,8.24147,2.184,
B,128,256,32,2,4,1,8.22593,2.188,
B,128,256,32,2,8,1,13.54633,1.329,
B,128,256,32,4,2,1,9.78548,1.839,
B,128,256,32,4,4,1,13.58698,1.325,
B,128,256,32,4,8,1,28.49775,0.632,
B,128,256,32,8,2,1,13.20826,1.363,
B,128,256,32,8,4,1,24.73191,0.728,
B,128,256,32,8,8,1,49.11787,0.366,
B,128,256,64,2,2,1,12.00904,1.499,
B,128,256,64,2,4,1,8.74207,2.059,
B,128,256,64,2,8,1,16.55544,1.087,
B,128,256,64,4,2,1,10.91495,1.649,
B,128,256,64,4,4,1,15.29531,1.177,
B,128,256,64,4,8,1,30.15148,0.597,
B,128,256,64,8,2,1,18.78323,0.958,
