variant,m_prim,n_prim,k_prim,m_l2,n_l2,ok,ms,tflops,note
B,128,64,64,2,4,1,0.90441,37.991,
B,128,64,64,2,8,1,0.95759,35.881,
B,128,64,64,4,2,1,0.91307,37.631,
B,128,64,64,4,4,1,0.96274,35.690,
B,128,64,64,4,8,1,1.25297,27.423,
B,128,64,64,8,2,1,0.95775,35.875,
B,128,64,64,8,4,1,1.63211,21.052,
B,128,64,64,8,8,1,1.63540,21.010,
B,128,64,128,2,2,1,0.83402,41.198,
B,128,64,128,2,4,1,0.89395,38.436,
B,128,64,128,2,8,1,0.95661,35.918,
B,128,64,128,4,2,1,0.90569,37.937,
B,128,64,128,4,4,1,0.94050,36.533,
B,128,64,128,4,8,1,1.23997,27.710,
B,128,64,128,8,2,1,0.92285,37.232,
B,128,64,128,8,4,1,1.60117,21.459,
B,128,64,128,8,8,1,1.63136,21.062,
B,128,128,32,2,2,1,0.85216,40.321,
B,128,128,32,2,4,1,0.91988,37.353,
B,128,128,32,2,8,1,1.11304,30.870,
B,128,128,32,4,2,1,0.90968,37.771,
B,128,128,32,4,4,1,1.21686,28.236,
B,128,128,32,4,8,1,1.18481,29.000,
B,128,128,32,8,2,1,1.57646,21.795,
B,128,128,32,8,4,1,1.62674,21.122,
B,128,128,32,8,8,1,1.73943,19.753,
B,128,128,64,2,2,1,0.81563,42.127,
B,128,128,64,2,4,1,0.91658,37.487,
B,128,128,64,2,8,1,1.13617,30.242,
B,128,128,64,4,2,1,0.90647,37.905,
B,128,128,64,4,4,1,1.22210,28.115,
B,128,128,64,4,8,1,1.18498,28.996,
B,128,128,64,8,2,1,1.59125,21.593,
B,128,128,64,8,4,1,1.64604,20.874,
B,128,128,64,8,8,1,1.85827,18.490,
B,128,256,32,2,2,1,2.81296,12.215,
B,128,256,32,2,4,1,3.45433,9.947,
B,128,256,32,2,8,1,6.72079,5.112,
B,128,256,32,4,2,1,3.47244,9.895,
B,128,256,32,4,4,1,2.69577,12.746,
B,128,256,32,4,8,1,5.30901,6.472,
B,128,256,32,8,2,1,2.74246,12.529,
B,128,256,32,8,4,1,4.36872,7.865,
B,128,256,32,8,8,1,8.66133,3.967,
B,128,256,64,2,2,1,10.61561,3.237,
B,128,256,64,2,4,1,10.56057,3.254,
B,128,256,64,2,8,1,20.92736,1.642,
B,128,256,64,4,2,1,10.53295,3.262,
B,128,256,64,4,4,1,8.01312,4.288,
B,128,256,64,4,8,1,15.94249,2.155,
B,128,256,64,8,2,1,8.22191,4.179,
B,128,256,64,8,4,1,6.94336,4.949,
B,128,256,64,8,8,1,13.79845,2.490,
B,256,64,32,2,2,1,0.92668,37.078,
B,256,64,32,2,4,1,1.01206,33.950,
B,256,64,32,2,8,1,1.24304,27.642,
B,256,64,32,4,2,1,0.99732,34.452,
B,256,64,32,4,4,1,1.32233,25.984,
B,256,64,32,4,8,1,1.27700,26.907,
B,256,64,32,8,2,1,1.77482,19.360,
B,256,64,32,8,4,1,2.44079,14.077,
B,256,64,32,8,8,1,2.39976,14.318,
B,256,64,64,2,2,1,0.88888,38.655,
B,256,64,64,2,4,1,0.92253,37.245,
B,256,64,64,2,8,1,1.15265,29.809,
B,256,64,64,4,2,1,0.96052,35.772,
B,256,64,64,4,4,1,1.21482,28.284,
B,256,64,64,4,8,1,1.17895,29.144,
B,256,64,64,8,2,1,1.65606,20.748,
B,256,64,64,8,4,1,2.24625,15.296,
B,256,64,64,8,8,1,2.09165,16.427,
